zpid,street,zipcode,city,state,latitude,longitude,FIPScounty,propertyType,yearBuilt,lotSizeSqFt,finishedSqFt,bathrooms,bedrooms,lastSoldDate,lastSoldPrice,zestimatePrice
19770847,1495 Sierra Creek Way,95132,San Jose,CA,37.407445,-121.853519,6085,SingleFamily,1963,6534,1614,2,4,8/1/13,733000,1068882
300476429,627 Nordale Ave,95112,San Jose,CA,37.318586,-121.857672,6085,MultiFamily5Plus,1962,7625,3280,,0,5/6/94,225000,
153399071,1743 Rock Spring Dr,95112,San Jose,CA,37.318473,-121.856397,6085,Triplex,1961,8040,3294,,0,,,1270790
153399072,1755 Rock Spring Dr,95112,San Jose,CA,37.318332,-121.856258,6085,Triplex,1961,8040,3685,,0,3/27/00,450000,1503190
153399073,1769 Rock Spring Dr,95112,San Jose,CA,37.318184,-121.856115,6085,Triplex,1961,8040,3685,,0,11/17/94,258000,1476477
153399074,1781 Rock Spring Dr,95112,San Jose,CA,37.318037,-121.855973,6085,Triplex,1961,8040,2808,,0,6/23/11,420000,1199614
19770540,1534 Scaraway Dr,95132,San Jose,CA,37.402742,-121.859915,6085,SingleFamily,1973,6534,2233,3,5,4/27/16,1200000,1220826
19769488,1794 Messina Dr,95132,San Jose,CA,37.408274,-121.859757,6085,SingleFamily,1971,5998,1576,2,4,12/17/14,825500,1149355
19769489,1804 Messina Dr,95132,San Jose,CA,37.408433,-121.859866,6085,SingleFamily,1971,6000,2162,2,3,5/27/05,650000,1218977
19769490,3158 Isadora Dr,95132,San Jose,CA,37.408501,-121.859607,6085,SingleFamily,1971,6000,1283,2,3,,,1051638
19769491,3162 Isadora Dr,95132,San Jose,CA,37.408613,-121.859477,6085,SingleFamily,1971,6000,1470,2,3,,,1056213
19769492,3166 Isadora Dr,95132,San Jose,CA,37.408656,-121.859254,6085,SingleFamily,1971,6098,1778,2,4,11/10/98,317000,1185175
19674461,14537 Wyrick Ave,95124,San Jose,CA,37.254215,-121.922879,6085,SingleFamily,1950,9375,2438,3,4,,,1667602
19674462,14551 Wyrick Ave,95124,San Jose,CA,37.254247,-121.923178,6085,SingleFamily,1950,11125,1342,1,3,,,1104142
19674463,14630 Wyrick Ave,95124,San Jose,CA,37.2561,-121.92326,6085,SingleFamily,1952,14392,1729,2,3,9/6/19,1390000,1310743
19674464,14544 Berry Way,95124,San Jose,CA,37.256297,-121.923002,6085,SingleFamily,1952,10890,1639,3,4,1/22/09,920000,1301215
19769493,3170 Isadora Dr,95132,San Jose,CA,37.408735,-121.859076,6085,SingleFamily,1971,6000,1283,2,3,,,1049858
153399075,1795 Rock Spring Dr,95112,San Jose,CA,37.317887,-121.855819,6085,Triplex,1961,8040,2808,,0,12/15/94,260000,1199773
153399076,1807 Rock Spring Dr,95112,San Jose,CA,37.317746,-121.855691,6085,Triplex,1961,8040,3685,,0,10/28/11,460000,1495893
153399077,1821 Rock Spring Dr,95112,San Jose,CA,37.317602,-121.85555,6085,Triplex,1961,8040,3685,,0,,,1497821
153399078,1833 Rock Spring Dr,95112,San Jose,CA,37.317457,-121.85541,6085,Triplex,1961,8040,2808,,0,1/31/96,248000,1199955
19715632,1377 Boa Vista Dr,95122,San Jose,CA,37.324455,-121.839929,6085,SingleFamily,1972,2800,1061,1,3,,,611059
19715633,1371 Boa Vista Dr,95122,San Jose,CA,37.324379,-121.840047,6085,SingleFamily,1972,2600,1189,2,3,,,621501
19572339,840 Cape May Pl,95133,San Jose,CA,37.371046,-121.866466,6085,SingleFamily,1978,6000,2124,2.5,4,2/29/00,556000,1155651
19572360,819 Cape Breton Pl,95133,San Jose,CA,37.37236,-121.863742,6085,SingleFamily,1979,6000,2256,2,4,7/6/88,250000,1166390
19572361,818 Cape Breton Pl,95133,San Jose,CA,37.372561,-121.863444,6085,SingleFamily,1979,6000,2533,3,5,2/24/14,675000,1355735
19572362,828 Cape Breton Pl,95133,San Jose,CA,37.372767,-121.863445,6085,SingleFamily,1979,6000,2941,2.5,4,10/10/14,905000,1315895
19674465,14526 Berry Way,95124,San Jose,CA,37.25632,-121.922719,6085,SingleFamily,1952,11000,3177,3,5,7/25/08,250000,1903873
19674466,14510 Berry Way,95124,San Jose,CA,37.256314,-121.922412,6085,SingleFamily,1952,11250,2050,2,3,,,1461486
19674516,14574 Nelson Way,95124,San Jose,CA,37.257064,-121.923452,6085,SingleFamily,2006,9875,2877,3.5,4,7/21/17,2205000,2320372
19674469,4233 Leigh Ave,95124,San Jose,CA,37.256074,-121.922083,6085,SingleFamily,1960,5700,1504,2,3,8/23/02,520000,1183897
19674470,4247 Leigh Ave,95124,San Jose,CA,37.255912,-121.922082,6085,SingleFamily,1960,5700,1084,2,3,,,1024587
2082428120,2151 Oakland Rd SPC 463,95131,San Jose,CA,37.40036,-121.906739,,Mobile,1997,1393,1456,2,3,11/6/19,250000,249721
153399094,665 Nordale Ave,95112,San Jose,CA,37.319044,-121.856275,6085,Triplex,1962,7500,3280,,0,12/3/10,489000,1270525
19716000,1468 Clemence Ave,95122,San Jose,CA,37.32731,-121.851155,6085,SingleFamily,1994,6098,2148,3,5,12/29/06,80000,867624
19716001,1460 Clemence Ave,95122,San Jose,CA,37.327429,-121.851272,6085,SingleFamily,1994,6050,2148,3,5,7/30/93,237500,861261
19572363,838 Cape Breton Pl,95133,San Jose,CA,37.372894,-121.863702,6085,SingleFamily,1979,6000,2124,2.5,4,,,1111886
19770125,1739 Old Piedmont Rd,95132,San Jose,CA,37.412459,-121.851309,6085,SingleFamily,1975,6090,2050,2.5,4,11/27/01,420000,1207816
19770126,1729 Old Piedmont Rd,95132,San Jose,CA,37.412319,-121.851212,6085,SingleFamily,1975,6090,2390,2,4,4/16/99,350000,1217623
19770127,1719 Old Piedmont Rd,95132,San Jose,CA,37.412179,-121.851115,6085,SingleFamily,1975,6098,1577,2,3,3/9/06,685000,1088843
19770128,1709 Old Piedmont Rd,95132,San Jose,CA,37.412027,-121.851034,6085,SingleFamily,1975,6090,1577,2,3,8/31/07,750000,1117713
19770129,3493 Fife Way,95132,San Jose,CA,37.411866,-121.850822,6085,SingleFamily,1975,6090,1918,2,4,6/9/16,1015000,1212895
19770130,3485 Fife Way,95132,San Jose,CA,37.411775,-121.851016,6085,SingleFamily,1975,6090,1577,2,3,,,1113703
19674456,4355 Leigh Ave,95124,San Jose,CA,37.25448,-121.921844,6085,SingleFamily,1957,6413,1384,2,3,6/20/08,511000,1191689
19674488,14602 Bronson Ave,95124,San Jose,CA,37.254669,-121.92416,6085,SingleFamily,1950,10000,1047,1,3,10/28/94,225000,1049533
19674489,14590 Bronson Ave,95124,San Jose,CA,37.254765,-121.923908,6085,SingleFamily,1950,10125,2063,3,4,4/24/79,70000,1542779
19674490,14580 Bronson Ave,95124,San Jose,CA,37.254919,-121.923703,6085,SingleFamily,1950,9375,1511,1,3,,,1176563
19674471,14581 Cole Dr,95124,San Jose,CA,37.254508,-121.923734,6085,SingleFamily,1950,11325,2610,3.5,4,8/28/12,1189000,1794211
19770131,3477 Fife Way,95132,San Jose,CA,37.411685,-121.851196,6085,SingleFamily,1975,6090,1480,2,4,,,1066331
153222819,711 E Gish Rd,95112,San jose,CA,37.371498,-121.895566,6085,SingleFamily,,314938,,,0,7/15/98,5000000,4377519
19715991,1298 Clemence Ave,95122,San Jose,CA,37.329126,-121.852941,6085,SingleFamily,1985,170755200,1120,2,4,3/7/11,275000,713702
19715992,1294 Clemence Ave,95122,San Jose,CA,37.329221,-121.853044,6085,SingleFamily,1985,4460,1120,2,3,9/11/13,409500,729740
19715993,1290 Clemence Ave,95122,San Jose,CA,37.329323,-121.853138,6085,SingleFamily,1985,4550,1344,2,4,8/20/97,192500,733174
19674472,14595 Cole Dr,95124,San Jose,CA,37.254387,-121.923966,6085,SingleFamily,1950,9750,2048,2,4,,,1439702
19674473,14607 Cole Dr,95124,San Jose,CA,37.254282,-121.924181,6085,SingleFamily,1950,9583,1600,2,3,5/24/02,650000,1243085
19770132,3469 Fife Way,95132,San Jose,CA,37.411606,-121.851403,6085,SingleFamily,1975,6090,1577,2,3,6/20/89,280000,1109496
19770133,3461 Fife Way,95132,San Jose,CA,37.411537,-121.851597,6085,SingleFamily,1975,6090,1372,2,3,2/6/96,126000,1053799
19770134,3453 Fife Way,95132,San Jose,CA,37.411484,-121.851787,6085,SingleFamily,1975,6090,1480,2,4,6/2/98,316000,1067893
19770135,3445 Fife Way,95132,San Jose,CA,37.411427,-121.851977,6085,SingleFamily,1975,6090,1412,2,3,11/10/98,270000,1049199
19770136,3437 Fife Way,95132,San Jose,CA,37.41137,-121.852177,6085,SingleFamily,1975,6090,1480,2,4,,,1050838
19770137,3429 Fife Way,95132,San Jose,CA,37.411316,-121.852377,6085,SingleFamily,1975,6090,1598,2,4,,,1109703
19674474,14619 Cole Dr,95124,San Jose,CA,37.254211,-121.924425,6085,SingleFamily,1950,9321,2698,4,4,6/22/15,1600000,1781473
19715758,1397 Taka Ct,95122,San Jose,CA,37.324587,-121.839233,6085,SingleFamily,1973,113822280,1261,2,3,8/21/09,240000,712234
19715759,1389 Taka Ct,95122,San Jose,CA,37.324524,-121.839325,6085,SingleFamily,1972,2600,853,1,2,12/15/11,245000,510360
19715760,1381 Taka Ct,95122,San Jose,CA,37.324461,-121.839425,6085,SingleFamily,1972,2600,1061,1,3,7/3/12,280000,616776
19715110,1923 Crinan Dr,95122,San Jose,CA,37.323793,-121.841382,6085,SingleFamily,1964,5662,1233,2,3,11/25/09,335000,699262
19672056,1971 Camden Ave,95124,San Jose,CA,37.262036,-121.929174,6085,SingleFamily,1955,5700,1206,2,3,,,1032329
19673677,14825 Wyrick Ave,95124,San Jose,CA,37.259267,-121.928099,6085,SingleFamily,1951,17500,1165,1,3,10/14/98,405000,1089683
19770541,1540 Scaraway Dr,95132,San Jose,CA,37.402647,-121.860079,6085,SingleFamily,1973,6098,1372,2,3,11/4/05,710000,1088034
19770545,3036 Hostetter Rd,95132,San Jose,CA,37.402868,-121.860296,6085,SingleFamily,1973,6300,1480,2,4,3/27/96,220000,1135685
19715111,1927 Crinan Dr,95122,San Jose,CA,37.323893,-121.841232,6085,SingleFamily,1964,5800,1111,2,3,11/16/10,310000,694014
19715112,1928 Crinan Dr,95122,San Jose,CA,37.324252,-121.841564,6085,SingleFamily,1964,6000,1238,2,3,,,685034
19715113,1924 Crinan Dr,95122,San Jose,CA,37.324145,-121.841723,6085,SingleFamily,1964,6000,1417,2,4,,,714693
19715114,1914 Crinan Dr,95122,San Jose,CA,37.324038,-121.841878,6085,SingleFamily,1964,5900,1238,2,3,6/20/19,720000,697385
19715115,1910 Crinan Dr,95122,San Jose,CA,37.323947,-121.842042,6085,SingleFamily,1964,6327,2079,4,5,,,891743
19770546,3042 Hostetter Rd,95132,San Jose,CA,37.402983,-121.86014,6085,SingleFamily,1973,6300,1412,2,3,10/25/02,492500,1074649
19770914,1457 Stone Creek Dr,95132,San Jose,CA,37.406798,-121.851847,6085,SingleFamily,1963,6300,1614,2,4,6/23/00,429000,1104546
19770915,1453 Stone Creek Dr,95132,San Jose,CA,37.406657,-121.851725,6085,SingleFamily,1963,6300,1574,2,4,,,1036062
19770916,1445 Stone Creek Dr,95132,San Jose,CA,37.406522,-121.851629,6085,SingleFamily,1963,6300,1573,2,4,7/3/17,1082000,1149700
19673678,14364 Bercaw Ln,95124,San Jose,CA,37.259471,-121.927857,6085,SingleFamily,1951,17500,1406,2,3,,,1149728
19673679,14350 Bercaw Ln,95124,San Jose,CA,37.259695,-121.927661,6085,SingleFamily,2006,17500,2285,2.5,5,6/16/05,900000,1846315
71488912,14336 Bercaw Ln,95124,San Jose,CA,37.259926,-121.927472,6085,SingleFamily,1951,17424,3950,4,7,10/23/12,790000,2470236
19673680,14324 Bercaw Ln,95124,San Jose,CA,37.260175,-121.927328,6085,SingleFamily,1951,17500,1581,1,2,11/14/00,645000,1216598
19715116,1890 Crinan Dr,95122,San Jose,CA,37.323763,-121.842187,6085,SingleFamily,1964,6300,1233,2,3,8/31/95,197000,701053
19770917,1439 Stone Creek Dr,95132,San Jose,CA,37.406377,-121.851563,6085,SingleFamily,1963,6300,1446,2,3,2/2/99,6000,1060562
19770918,1435 Stone Creek Dr,95132,San Jose,CA,37.406226,-121.851416,6085,SingleFamily,1963,6300,1574,2,4,10/14/98,305000,1105552
19770919,1431 Stone Creek Dr,95132,San Jose,CA,37.40609,-121.851303,6085,SingleFamily,1963,6300,1574,2,4,9/24/97,276000,1086283
19770920,1429 Stone Creek Dr,95132,San Jose,CA,37.405967,-121.851176,6085,SingleFamily,1963,6288,1826,3,4,9/14/16,818000,1055049
19715117,1884 Crinan Dr,95122,San Jose,CA,37.323887,-121.842324,6085,SingleFamily,1964,5662,1417,2,4,6/15/11,350000,711544
19674517,14558 Nelson Way,95124,San Jose,CA,37.257135,-121.923201,6085,SingleFamily,1952,9500,1912,2,3,12/19/16,1450000,1670017
19715118,1880 Crinan Dr,95122,San Jose,CA,37.324009,-121.842454,6085,SingleFamily,1964,5800,1238,2,3,2/26/93,170000,696776
19715119,1876 Crinan Dr,95122,San Jose,CA,37.324131,-121.842586,6085,SingleFamily,1964,5800,1233,2,3,5/23/95,561000,693253
19715120,1872 Crinan Dr,95122,San Jose,CA,37.324249,-121.842702,6085,SingleFamily,1964,5800,1879,3,6,5/23/12,337000,799597
19715121,1868 Crinan Dr,95122,San Jose,CA,37.324374,-121.842846,6085,SingleFamily,1964,5662,1111,2,3,8/28/18,825000,761863
19673681,14312 Bercaw Ln,95124,San Jose,CA,37.260428,-121.927192,6085,SingleFamily,2006,17500,2808,2.5,3,3/17/99,366000,1828555
19673682,14300 Bercaw Ln,95124,San Jose,CA,37.260688,-121.927082,6085,SingleFamily,1951,18050,1688,1,3,10/15/99,425000,1203366
19673683,14288 Bercaw Ln,95124,San Jose,CA,37.260939,-121.927085,6085,SingleFamily,1951,21500,3385,3,4,10/26/18,2300000,2172369
19673684,14272 Bercaw Ln,95124,San Jose,CA,37.261202,-121.927027,6085,SingleFamily,1951,2000,1146,1,3,,,925855
19715122,1864 Crinan Dr,95122,San Jose,CA,37.324497,-121.842976,6085,SingleFamily,1964,5800,1417,2,4,9/23/98,250000,710513
19770923,1421 Stone Creek Dr,95132,San Jose,CA,37.405443,-121.850936,6085,SingleFamily,1963,7200,1574,2,4,1/4/11,563000,1112779
19770924,1409 Stone Creek Dr,95132,San Jose,CA,37.40534,-121.85118,6085,SingleFamily,1963,8550,1446,2,3,7/25/03,445000,1058584
19770925,1424 Sierra Creek Way,95132,San Jose,CA,37.405525,-121.851309,6085,SingleFamily,1963,6420,1952,2,5,,,1113576
19770926,1428 Sierra Creek Way,95132,San Jose,CA,37.405677,-121.851407,6085,SingleFamily,1963,6900,2613,4,4,11/17/95,214000,1335928
19715123,1860 Crinan Dr,95122,San Jose,CA,37.324618,-121.843105,6085,SingleFamily,1964,5663,1238,2,3,5/16/13,44000,691793
19715124,1856 Crinan Dr,95122,San Jose,CA,37.324739,-121.843236,6085,SingleFamily,1964,5662,1417,2,4,7/30/15,562000,711423
19715125,1852 Crinan Dr,95122,San Jose,CA,37.324864,-121.843366,6085,SingleFamily,1964,6100,1703,3,5,,,792568
19715076,1861 Kinross Way,95122,San Jose,CA,37.324354,-121.843466,6085,SingleFamily,1964,6283,1233,2,3,5/9/13,525000,704798
19672049,1947 Camden Ave,95124,San Jose,CA,37.262033,-121.927472,6085,SingleFamily,1955,5700,984,1,3,10/2/09,305000,978677
19770927,1430 Sierra Creek Way,95132,San Jose,CA,37.40582,-121.851511,6085,SingleFamily,1963,6900,1574,2,4,,,1036591
19673979,1790 Conrad Ave,95124,San Jose,CA,37.25141,-121.916177,6085,SingleFamily,1956,6969,1190,2,3,8/26/09,540000,1128822
19673980,1788 Conrad Ave,95124,San Jose,CA,37.251411,-121.915967,6085,SingleFamily,1956,6840,1315,1.5,3,,,1107929
19673981,1784 Conrad Ave,95124,San Jose,CA,37.251413,-121.915761,6085,SingleFamily,1956,6839,1346,2,3,6/5/15,900000,1192919
19673982,1782 Conrad Ave,95124,San Jose,CA,37.2514,-121.91556,6085,SingleFamily,1956,6840,1346,2,4,12/14/00,475000,1152599
19673983,1780 Conrad Ave,95124,San Jose,CA,37.251416,-121.915349,6085,SingleFamily,1956,6840,1346,2,4,2/11/94,191500,1126254
19715077,1867 Kinross Way,95122,San Jose,CA,37.324196,-121.843649,6085,SingleFamily,1964,5974,1615,2,4,9/9/09,320000,776352
19770928,1432 Sierra Creek Way,95132,San Jose,CA,37.405954,-121.85162,6085,SingleFamily,1963,6600,1614,2,4,,,1078677
19770929,1438 Sierra Creek Way,95132,San Jose,CA,37.406088,-121.851727,6085,SingleFamily,1963,6600,1614,2,4,7/28/04,530000,1121583
19770930,1442 Sierra Creek Way,95132,San Jose,CA,37.406226,-121.851843,6085,SingleFamily,1963,6534,1574,2,4,5/15/14,783000,1089467
19770931,1446 Sierra Creek Way,95132,San Jose,CA,37.406367,-121.851955,6085,SingleFamily,1963,6830,1446,2,3,9/30/19,1130000,1072916
19770932,1454 Sierra Creek Way,95132,San Jose,CA,37.406507,-121.852066,6085,SingleFamily,1963,6600,1574,2,4,2/2/99,315000,1093026
19715078,1873 Kinross Way,95122,San Jose,CA,37.324143,-121.843774,6085,SingleFamily,1964,5800,1417,2,4,,,689949
19674546,14696 Nelson Way,95124,San Jose,CA,37.256075,-121.925601,6085,SingleFamily,1950,10250,1753,2,4,,,1223552
19674547,14684 Nelson Way,95124,San Jose,CA,37.256138,-121.925317,6085,SingleFamily,1950,10250,1621,2,3,8/30/05,986500,1251547
19716331,1372 Nisich Dr,95122,San Jose,CA,37.319496,-121.83426,6085,SingleFamily,1900,208695952,1,2,4,6/29/09,400000,802970
19716332,1376 Nisich Dr,95122,San Jose,CA,37.319385,-121.834158,6085,SingleFamily,1993,4800,1584,2,3,6/17/03,475000,797713
19769502,1827 Messina Dr,95132,San Jose,CA,37.408648,-121.860701,6085,SingleFamily,1971,6000,1283,2,3,,,1049099
19770746,1460 Japaul Ln,95132,San Jose,CA,37.405365,-121.854447,6085,SingleFamily,1969,6039,1386,2,3,4/7/98,299000,1045658
19770747,1464 Japaul Ln,95132,San Jose,CA,37.405504,-121.854555,6085,SingleFamily,1969,6039,1277,2,3,4/22/83,109500,1038869
19770748,1468 Japaul Ln,95132,San Jose,CA,37.405641,-121.854662,6085,SingleFamily,1969,6037,1277,2,3,7/31/19,1050000,1024486
19716333,1380 Nisich Dr,95122,San Jose,CA,37.319279,-121.834055,6085,SingleFamily,1992,4800,1661,2,4,9/9/05,490000,797373
19716334,1384 Nisich Dr,95122,San Jose,CA,37.319173,-121.833944,6085,SingleFamily,1992,4950,1661,2,4,4/11/11,385000,798626
19716335,1388 Nisich Dr,95122,San Jose,CA,37.319065,-121.833831,6085,SingleFamily,1992,5100,1584,2,3,1/17/96,212000,779803
19674548,14672 Nelson Way,95124,San Jose,CA,37.256227,-121.925066,6085,SingleFamily,1950,10250,2039,2,4,,,1457274
19674549,14658 Nelson Way,95124,San Jose,CA,37.256328,-121.924811,6085,SingleFamily,1950,10250,2452,2,4,6/29/17,1420000,1514501
19770749,1472 Japaul Ln,95132,San Jose,CA,37.405779,-121.85477,6085,SingleFamily,1969,6039,1836,3,4,4/30/97,275000,1139271
19674550,14640 Nelson Way,95124,San Jose,CA,37.256444,-121.924563,6085,SingleFamily,1950,10250,1863,1,3,5/15/98,510000,1308993
19674551,14620 Nelson Way,95124,San Jose,CA,37.25657,-121.924331,6085,SingleFamily,1950,10000,2158,2,4,9/14/01,710000,1506219
19716336,1392 Nisich Dr,95122,San Jose,CA,37.318959,-121.83369,6085,SingleFamily,1992,5220,1498,2.5,3,1/29/99,272000,784509
19716337,1396 Nisich Dr,95122,San Jose,CA,37.318796,-121.833681,6085,SingleFamily,1992,4125,1498,2.5,3,,,779422
19770750,1476 Japaul Ln,95132,San Jose,CA,37.405917,-121.854878,6085,SingleFamily,1969,6039,1277,2,3,10/22/96,199000,1038136
19770751,1480 Japaul Ln,95132,San Jose,CA,37.406055,-121.854985,6085,SingleFamily,1969,6054,1170,2,3,8/4/15,820000,1049657
19770752,1484 Japaul Ln,95132,San Jose,CA,37.406204,-121.855102,6085,SingleFamily,1969,6039,1453,2,3,8/14/02,525000,1068447
19770753,1485 Mardan Dr,95132,San Jose,CA,37.406325,-121.854791,6085,SingleFamily,1969,6039,1453,2,3,,,1068318
19770754,1479 Mardan Dr,95132,San Jose,CA,37.406181,-121.854666,6085,SingleFamily,1969,6037,1277,2,3,8/30/17,1062000,1093282
19716254,2276 Denair Ave,95122,San Jose,CA,37.318925,-121.836416,6085,SingleFamily,1978,5508,1350,2,4,11/25/98,239000,741660
19674929,5051 Nerissa Way,95124,San Jose,CA,37.245871,-121.927616,6085,SingleFamily,1958,10890,1122,2,3,5/22/15,1131000,1178915
19674930,5063 Nerissa Way,95124,San Jose,CA,37.245668,-121.927588,6085,SingleFamily,1958,7405,2075,2,3,7/6/01,436000,1469831
124745813,1086 Valentine Ct,95120,San Jose,CA,37.197791,-121.831301,6085,SingleFamily,,,,,,4/15/16,1640000,1830420
19770755,1475 Mardan Dr,95132,San Jose,CA,37.406043,-121.854557,6085,SingleFamily,1969,6039,1836,2.5,4,,,1135748
19674476,14647 Cole Dr,95124,San Jose,CA,37.254094,-121.92493,6085,SingleFamily,1950,9750,1680,2,3,8/29/12,820000,1289170
19674477,14659 Cole Dr,95124,San Jose,CA,37.25404,-121.925169,6085,SingleFamily,1950,9750,1604,1,3,,,1193966
19715994,1325 Mclaughlin Ave,95122,San Jose,CA,37.330015,-121.851399,6085,SingleFamily,1946,11282,1298,2,4,9/9/04,465000,739268
19770743,1448 Japaul Ln,95132,San Jose,CA,37.404947,-121.854113,6085,SingleFamily,1990,6039,981,2,2,,,714941
19770744,1452 Japaul Ln,95132,San Jose,CA,37.405089,-121.854234,6085,SingleFamily,1969,6039,1277,2,3,7/8/03,454000,1043812
19770745,1456 Japaul Ln,95132,San Jose,CA,37.405227,-121.854341,6085,SingleFamily,1969,6039,1453,2,3,,,1047691
153238181,1939 Navy Pl,95133,San Jose,CA,37.376989,-121.868032,6085,SingleFamily,1978,6000,3168,3,5,4/22/09,650500,1365264
19572677,1933 Navy Pl,95133,San Jose,CA,37.376942,-121.868308,6085,SingleFamily,1978,6098,2940,3,4,5/17/13,740000,1362658
19715995,1381 Mclaughlin Ave,95122,San Jose,CA,37.32948,-121.850869,6085,SingleFamily,1930,20720,1080,1,2,2/13/09,355500,699324
19715996,1345 Mclaughlin Ave,95122,San Jose,CA,37.329795,-121.851183,6085,SingleFamily,1955,11325,1576,2,3,9/30/03,475000,813532
19715972,1050 Walnut Woods Ct,95122,San Jose,CA,37.328812,-121.852767,6085,SingleFamily,1970,4089,1120,2,3,6/30/11,305000,702103
19715973,1054 Walnut Woods Ct,95122,San Jose,CA,37.3289,-121.852649,6085,SingleFamily,1985,4092,1120,2,3,12/1/00,380000,702821
19674478,14671 Cole Dr,95124,San Jose,CA,37.253998,-121.925424,6085,SingleFamily,1950,9750,2621,3,4,7/10/18,1750000,1599403
19674479,14683 Cole Dr,95124,San Jose,CA,37.253911,-121.925694,6085,SingleFamily,1950,9375,2008,2,4,12/28/07,825000,1459314
19572681,1930 Farragut Way,95133,San Jose,CA,37.377154,-121.868535,6085,SingleFamily,1978,6000,2206,2,4,3/16/10,597000,1196314
19572682,1934 Farragut Way,95133,San Jose,CA,37.377273,-121.868345,6085,SingleFamily,1978,6000,2940,2.5,4,,,1350852
19572683,1938 Farragut Way,95133,San Jose,CA,37.377437,-121.868272,6085,SingleFamily,1978,6000,2533,3,5,,,1357566
19674480,14701 Cole Dr,95124,San Jose,CA,37.253995,-121.92591,6085,SingleFamily,1950,9000,1552,1,3,,,1127993
19674521,4111 Leigh Ave,95124,San Jose,CA,37.257249,-121.922101,6085,SingleFamily,1959,6534,1084,2,3,12/5/13,707000,1079892
19674522,4137 Leigh Ave,95124,San Jose,CA,37.257081,-121.922096,6085,SingleFamily,1962,5998,1016,1,3,1/3/97,75000,987812
19715974,1058 Walnut Woods Ct,95122,San Jose,CA,37.328979,-121.852535,6085,SingleFamily,1985,173804400,1,2,3,4/9/14,350000,755303
19715975,1062 Walnut Woods Ct,95122,San Jose,CA,37.329065,-121.852426,6085,SingleFamily,1985,4356,1120,2,3,7/2/14,450000,703163
19572684,1940 Farragut Way,95133,San Jose,CA,37.377596,-121.868094,6085,SingleFamily,1978,6000,2124,3,4,11/14/97,330000,1155165
19572685,1942 Farragut Way,95133,San Jose,CA,37.377775,-121.868209,6085,SingleFamily,1978,6000,2124,2.5,4,,,1140063
19572686,1946 Farragut Way,95133,San Jose,CA,37.377916,-121.868369,6085,SingleFamily,1978,6000,2533,3,5,,,1357547
19572687,1950 Farragut Way,95133,San Jose,CA,37.378063,-121.868518,6085,SingleFamily,1978,6000,2206,2,4,,,1174672
19715976,1066 Walnut Woods Ct,95122,San Jose,CA,37.329154,-121.852323,6085,SingleFamily,1985,4791,1770,3,4,5/21/97,195000,804979
19715977,1070 Walnut Woods Ct,95122,San Jose,CA,37.329239,-121.852216,6085,SingleFamily,1985,5205,1344,2,4,5/11/18,785000,718310
19715978,1074 Walnut Woods Ct,95122,San Jose,CA,37.329319,-121.852101,6085,SingleFamily,1985,5192,1344,2,4,5/15/12,350000,735283
19674523,4163 Leigh Ave,95124,San Jose,CA,37.256915,-121.922092,6085,SingleFamily,1959,6000,1275,2,4,12/28/01,420000,1061643
19674862,1982 Rosswood Dr,95124,San Jose,CA,37.246116,-121.930141,6085,SingleFamily,1961,6100,1457,2,3,,,1166335
19674863,1978 Rosswood Dr,95124,San Jose,CA,37.246118,-121.929922,6085,SingleFamily,1961,6600,1205,2,3,12/11/03,540000,1222427
19572688,1939 Farragut Way,95133,San Jose,CA,37.377664,-121.868791,6085,SingleFamily,1978,6000,2206,3,4,12/5/14,700000,1196476
19674864,1974 Rosswood Dr,95124,San Jose,CA,37.246063,-121.929693,6085,SingleFamily,1957,8600,1948,2,3,,,1339604
19770829,1436 Shaffer Dr,95132,San Jose,CA,37.40526,-121.852206,6085,SingleFamily,1963,6120,1945,3,3,1/14/83,113000,1109298
19674999,14878 Heather Dr,95124,San Jose,CA,37.244339,-121.929095,6085,SingleFamily,2009,18905,4098,3.5,3,3/28/08,1059000,2506178
19675000,14860 Heather Dr,95124,San Jose,CA,37.24434,-121.928765,6085,SingleFamily,1957,18905,2301,2,4,,,1583182
19674959,15408 Warwick Rd,95124,San Jose,CA,37.244784,-121.928102,6085,SingleFamily,1953,12876,1573,1,3,,,1214118
19674960,15394 Warwick Rd,95124,San Jose,CA,37.244988,-121.928101,6085,SingleFamily,1954,12876,2391,2,4,3/25/08,1370000,1868968
19770830,1440 Shaffer Dr,95132,San Jose,CA,37.405397,-121.852317,6085,SingleFamily,1964,6017,1614,2,4,6/17/16,800000,1106954
19770831,1444 Shaffer Dr,95132,San Jose,CA,37.405533,-121.852425,6085,SingleFamily,1963,6120,1574,2,4,,,1016129
19771251,3224 Mattos Ave,95132,San Jose,CA,37.403434,-121.852556,6085,SingleFamily,1963,6200,1224,1,3,,,966226
19771252,3230 Mattos Ave,95132,San Jose,CA,37.403515,-121.852369,6085,SingleFamily,1963,6200,1260,2,3,,,1037610
19771253,3234 Mattos Ave,95132,San Jose,CA,37.403596,-121.852181,6085,SingleFamily,1963,6200,1224,1,3,6/21/99,290000,999557
19771254,3240 Mattos Ave,95132,San Jose,CA,37.403676,-121.851993,6085,SingleFamily,1963,6200,1224,1,3,8/4/06,568000,1017711
19771255,3248 Mattos Ave,95132,San Jose,CA,37.403758,-121.851798,6085,SingleFamily,1961,6682,1402,2,3,6/22/18,1170000,1068190
